2.42,0.71221,0.90263,0.74642,0.66145,0.90075,0.74768,0.71114,0.90038,0.74044
2.43,0.71465,0.90977,0.75551,0.71727,0.90792,0.75676,0.73475,0.90772,0.74952
2.44,0.71708,0.91694,0.76468,0.71488,0.91507,0.76591,0.70532,0.91478,0.75867
2.45,0.71951,0.92414,0.77392,0.77394,0.92281,0.77513,0.72379,0.92201,0.76789
2.46,0.72193,0.93136,0.78324,0.74293,0.93024,0.78444,0.7994,0.93001,0.77719
2.47,0.72435,0.9386,0.79262,0.76576,0.9379,0.79382,0.71635,0.93717,0.78656
2.48,0.72676,0.94587,0.80208,0.70162,0.94491,0.80326,0.74306,0.9446,0.796
2.49,0.72916,0.95316,0.81161,0.71145,0.95203,0.81278,0.69557,0.95156,0.80552
2.5,0.73156,0.96048,0.82122,0.7241,0.95927,0.82238,0.73651,0.95892,0.81511
2.51,0.73395,0.96781,0.8309,0.74383,0.96671,0.83204,0.70299,0.96595,0.82477
2.52,0.73633,0.97518,0.84065,0.74298,0.97414,0.84179,0.77829,0.97374,0.8345
2.53,0.73871,0.98257,0.85047,0.74778,0.98162,0.8516,0.72927,0.98103,0.84432
2.54,0.74108,0.98998,0.86037,0.71683,0.98878,0.86149,0.70367,0.98807,0.8542
2.55,0.74345,0.99741,0.87035,0.79027,0.99669,0.87146,0.72524,0.99532,0.86415
2.56,0.74581,1.0049,0.8804,0.77611,1.0044,0.8815,0.73472,1.0027,0.87418
2.57,0.74816,1.0124,0.89052,0.79068,1.0124,0.89163,0.74735,1.0101,0.88428
2.58,0.75051,1.0199,0.90072,0.72367,1.0196,0.90182,0.76742,1.0178,0.89445
2.59,0.75285,1.0274,0.91099,0.73534,1.0269,0.91209,0.72542,1.0251,0.90471
2.6,0.75519,1.0349,0.92134,0.76059,1.0346,0.92244,0.79497,1.033,0.91504
2.61,0.75751,1.0425,0.93177,0.72889,1.0418,0.93285,0.79404,1.041,0.92545
2.62,0.75984,1.0501,0.94227,0.77049,1.0495,0.94335,0.75678,1.0485,0.93593
2.63,0.76215,1.0577,0.95285,0.72218,1.0568,0.95392,0.71644,1.0557,0.94649
